             (9.6782306240679699,-0.14999999999999999)   (3.63181824713432181E-005,4.22259202185165329E-006)   (1.15312460412841408E-008,1.64727639006646166E-009)   (1.61563926067320771E-012,3.69190791218462666E-012)  (1.07177462851252199E-016,-1.38002594270471838E-016)  (-5.59829432746437338E-008,8.84968529631169936E-008)  (8.97960319615679194E-005,-2.28995740456081661E-004) (-2.04317530363347256E-007,-2.83205162729613706E-008)  (2.35720687332616249E-012,-5.13093134702896172E-012)  (8.26617113920635531E-017,-6.64943079702520110E-016)
  (3.63181824713432181E-005,-4.22259202185164990E-006)             (4.2450306240679705,-0.14999999999999999)   (3.63181824713432181E-005,4.22259202185165329E-006)   (1.15312460412841408E-008,1.64727639006646166E-009)   (1.61563926067320771E-012,3.69190791218462666E-012)  (-2.37876763579146531E-005,7.84420538916410603E-005)  (-5.59829432746437338E-008,8.84968529631169936E-008)  (8.97960319615679194E-005,-2.28995740456081661E-004) (-2.04317530363347256E-007,-2.83205162729613706E-008)  (2.35720687332616249E-012,-5.13093134702896172E-012)
  (1.15312460412794524E-008,-1.64727639006646083E-009)  (3.63181824713432181E-005,-4.22259202185164990E-006)        (-1.1881693759320309,1.47107473371955169E-021)   (3.63181824713432181E-005,4.22259202185165329E-006)   (1.15312460412841408E-008,1.64727639006646166E-009)   (2.05301587936484839E-009,1.74666831240083152E-008)  (-2.37876763579146531E-005,7.84420538916410603E-005)  (-5.59829432746437338E-008,8.84968529631169936E-008)  (8.97960319615679194E-005,-2.28995740456081661E-004) (-2.04317530363347256E-007,-2.83205162729613706E-008)
  (1.61563926139278356E-012,-3.69190792011262292E-012)  (1.15312460412794524E-008,-1.64727639006646083E-009)  (3.63181824713432181E-005,-4.22259202185164990E-006)            (-6.6213693759320309,-0.14999999999999999)   (3.63181824713432181E-005,4.22259202185165329E-006)   (1.04443113994694795E-012,3.06108667574005804E-014)   (2.05301587936484839E-009,1.74666831240083152E-008)  (-2.37876763579146531E-005,7.84420538916410603E-005)  (-5.59829432746437338E-008,8.84968529631169936E-008)  (8.97960319615679194E-005,-2.28995740456081661E-004)
   (1.07177461444456653E-016,1.37990340377839439E-016)  (1.61563926139278356E-012,-3.69190792011262292E-012)  (1.15312460412794524E-008,-1.64727639006646083E-009)  (3.63181824713432181E-005,-4.22259202185164990E-006)            (-12.054569375932033,-0.14999999999999999)  (-1.26746220891083157E-016,5.38503604014737656E-017)   (1.04443113994694795E-012,3.06108667574005804E-014)   (2.05301587936484839E-009,1.74666831240083152E-008)  (-2.37876763579146531E-005,7.84420538916410603E-005)  (-5.59829432746437338E-008,8.84968529631169936E-008)
 (-5.59829432746725461E-008,-8.84968529631227508E-008) (-2.37876763579146768E-005,-7.84420538916410603E-005)  (2.05301587935046786E-009,-1.74666831240011021E-008)  (1.04443110974586101E-012,-3.06108696610265980E-014) (-1.26712379017348543E-016,-5.38561395175903990E-017)             (19.439018213821065,-0.14999999999999999) (-3.27835162494107750E-005,-8.81139122657693465E-006)  (-8.49202385075934786E-009,4.05369147659106613E-009) (-1.86445131045927126E-012,-4.88660369500017981E-012)   (8.81874227647250106E-017,2.87940823813378959E-016)
   (8.97960319615679465E-005,2.28995740456081661E-004) (-5.59829432746725461E-008,-8.84968529631227508E-008) (-2.37876763579146768E-005,-7.84420538916410603E-005)  (2.05301587935046786E-009,-1.74666831240011021E-008)  (1.04443110974586101E-012,-3.06108696610265980E-014)  (-3.27835162494107885E-005,8.81139122657693296E-006)             (14.005818213821064,-0.14999999999999999) (-3.27835162494107750E-005,-8.81139122657693465E-006)  (-8.49202385075934786E-009,4.05369147659106613E-009) (-1.86445131045927126E-012,-4.88660369500017981E-012)
  (-2.04317530363335715E-007,2.83205162729354633E-008)   (8.97960319615679465E-005,2.28995740456081661E-004) (-5.59829432746725461E-008,-8.84968529631227508E-008) (-2.37876763579146768E-005,-7.84420538916410603E-005)  (2.05301587935046786E-009,-1.74666831240011021E-008) (-8.49202385075538898E-009,-4.05369147658962518E-009)  (-3.27835162494107885E-005,8.81139122657693296E-006)        (8.5726182138210643,-1.47664007806001672E-021) (-3.27835162494107750E-005,-8.81139122657693465E-006)  (-8.49202385075934786E-009,4.05369147659106613E-009)
   (2.35720692801955987E-012,5.13093132589326599E-012)  (-2.04317530363335715E-007,2.83205162729354633E-008)   (8.97960319615679465E-005,2.28995740456081661E-004) (-5.59829432746725461E-008,-8.84968529631227508E-008) (-2.37876763579146768E-005,-7.84420538916410603E-005)  (-1.86445130902469168E-012,4.88660370220191795E-012) (-8.49202385075538898E-009,-4.05369147658962518E-009)  (-3.27835162494107885E-005,8.81139122657693296E-006)             (3.1394182138210631,-0.14999999999999999) (-3.27835162494107750E-005,-8.81139122657693465E-006)
   (8.26847659575259113E-017,6.64931538351833362E-016)   (2.35720692801955987E-012,5.13093132589326599E-012)  (-2.04317530363335715E-007,2.83205162729354633E-008)   (8.97960319615679465E-005,2.28995740456081661E-004) (-5.59829432746725461E-008,-8.84968529631227508E-008)  (8.81903038820100337E-017,-2.87928943249115450E-016)  (-1.86445130902469168E-012,4.88660370220191795E-012) (-8.49202385075538898E-009,-4.05369147658962518E-009)  (-3.27835162494107885E-005,8.81139122657693296E-006)            (-2.2937817861789376,-0.14999999999999999)
