             (9.6782306562455123,-0.14999999999999999) (-2.62335302627884932E-005,-3.27471462135173915E-005)   (2.84144659745343864E-008,7.04472350216084731E-008) (-1.40112972698041897E-011,-1.16324454526140862E-012)   (8.90894283177843805E-017,3.46314840767700912E-016)  (-6.07292896713265405E-008,1.12618787019599925E-007)  (-2.44412775658841956E-004,4.31848408327287390E-005) (-1.07143492454741418E-006,-1.35033342601644338E-007)  (1.48772011024850875E-011,-1.17654657474438826E-011)  (-5.04843110022003981E-015,1.54674711597237368E-015)
  (-2.62335302627884932E-005,3.27471462135173915E-005)             (4.2450306562455120,-0.14999999999999999) (-2.62335302627884932E-005,-3.27471462135173915E-005)   (2.84144659745343864E-008,7.04472350216084731E-008) (-1.40112972698041897E-011,-1.16324454526140862E-012)  (3.83416239318012418E-005,-5.92486914613556117E-006)  (-6.07292896713265405E-008,1.12618787019599925E-007)  (-2.44412775658841956E-004,4.31848408327287390E-005) (-1.07143492454741418E-006,-1.35033342601644338E-007)  (1.48772011024850875E-011,-1.17654657474438826E-011)
  (2.84144659745413877E-008,-7.04472350216113451E-008)  (-2.62335302627884932E-005,3.27471462135173915E-005)       (-1.1881693437544882,-1.94083648285080743E-021) (-2.62335302627884932E-005,-3.27471462135173915E-005)   (2.84144659745343864E-008,7.04472350216084731E-008)   (9.97033007125484335E-008,3.14868012457458859E-008)  (3.83416239318012418E-005,-5.92486914613556117E-006)  (-6.07292896713265405E-008,1.12618787019599925E-007)  (-2.44412775658841956E-004,4.31848408327287390E-005) (-1.07143492454741418E-006,-1.35033342601644338E-007)
  (-1.40112972640588371E-011,1.16324454813127157E-012)  (2.84144659745413877E-008,-7.04472350216113451E-008)  (-2.62335302627884932E-005,3.27471462135173915E-005)            (-6.6213693437544885,-0.14999999999999999) (-2.62335302627884932E-005,-3.27471462135173915E-005) (-2.53070882439061503E-012,-1.37505606402106822E-013)   (9.97033007125484335E-008,3.14868012457458859E-008)  (3.83416239318012418E-005,-5.92486914613556117E-006)  (-6.07292896713265405E-008,1.12618787019599925E-007)  (-2.44412775658841956E-004,4.31848408327287390E-005)
  (8.90894311313754732E-017,-3.46303701760541362E-016)  (-1.40112972640588371E-011,1.16324454813127157E-012)  (2.84144659745413877E-008,-7.04472350216113451E-008)  (-2.62335302627884932E-005,3.27471462135173915E-005)            (-12.054569343754491,-0.14999999999999999)  (-6.29435356211811615E-016,1.29093339242183536E-015) (-2.53070882439061503E-012,-1.37505606402106822E-013)   (9.97033007125484335E-008,3.14868012457458859E-008)  (3.83416239318012418E-005,-5.92486914613556117E-006)  (-6.07292896713265405E-008,1.12618787019599925E-007)
 (-6.07292896713207701E-008,-1.12618787019608567E-007)   (3.83416239318012554E-005,5.92486914613554931E-006)  (9.97033007125484335E-008,-3.14868012457631640E-008)  (-2.53070880423123476E-012,1.37505585186223143E-013) (-6.29461272199421359E-016,-1.29089594352431229E-015)             (19.439018191096824,-0.14999999999999999)   (2.09841952707264931E-005,4.05931144020822042E-005)  (5.66013700151599481E-008,-1.04384647900234181E-007)   (1.74177715615917384E-011,1.46185926425859888E-012)  (-3.84579660550014660E-015,4.50000644333677136E-015)
 (-2.44412775658841956E-004,-4.31848408327287323E-005) (-6.07292896713207701E-008,-1.12618787019608567E-007)   (3.83416239318012554E-005,5.92486914613554931E-006)  (9.97033007125484335E-008,-3.14868012457631640E-008)  (-2.53070880423123476E-012,1.37505585186223143E-013)  (2.09841952707264898E-005,-4.05931144020822110E-005)             (14.005818191096823,-0.14999999999999999)   (2.09841952707264931E-005,4.05931144020822042E-005)  (5.66013700151599481E-008,-1.04384647900234181E-007)   (1.74177715615917384E-011,1.46185926425859888E-012)
  (-1.07143492454739978E-006,1.35033342601665964E-007) (-2.44412775658841956E-004,-4.31848408327287323E-005) (-6.07292896713207701E-008,-1.12618787019608567E-007)   (3.83416239318012554E-005,5.92486914613554931E-006)  (9.97033007125484335E-008,-3.14868012457631640E-008)   (5.66013700151477389E-008,1.04384647900239939E-007)  (2.09841952707264898E-005,-4.05931144020822110E-005)         (8.5726181910968258,1.98135986323376878E-021)   (2.09841952707264931E-005,4.05931144020822042E-005)  (5.66013700151599481E-008,-1.04384647900234181E-007)
   (1.48772010765578447E-011,1.17654658079093620E-011)  (-1.07143492454739978E-006,1.35033342601665964E-007) (-2.44412775658841956E-004,-4.31848408327287323E-005) (-6.07292896713207701E-008,-1.12618787019608567E-007)   (3.83416239318012554E-005,5.92486914613554931E-006)  (1.74177715493934158E-011,-1.46185926714534330E-012)   (5.66013700151477389E-008,1.04384647900239939E-007)  (2.09841952707264898E-005,-4.05931144020822110E-005)             (3.1394181910968233,-0.14999999999999999)   (2.09841952707264931E-005,4.05931144020822042E-005)
 (-5.04843757147956631E-015,-1.54671830479952335E-015)   (1.48772010765578447E-011,1.17654658079093620E-011)  (-1.07143492454739978E-006,1.35033342601665964E-007) (-2.44412775658841956E-004,-4.31848408327287323E-005) (-6.07292896713207701E-008,-1.12618787019608567E-007) (-3.84579517619586854E-015,-4.50001435234134975E-015)  (1.74177715493934158E-011,-1.46185926714534330E-012)   (5.66013700151477389E-008,1.04384647900239939E-007)  (2.09841952707264898E-005,-4.05931144020822110E-005)            (-2.2937818089031770,-0.14999999999999999)
