             (18.459030381875248,-0.14999999999999999)  (-1.50413015718112570E-005,2.21008981544701976E-006)   (1.51048963313316233E-008,3.68368324594031092E-008)  (2.53498162404651753E-012,-4.75980676854286077E-012)  (-2.82202551864326440E-015,3.43949956503957553E-016)   (1.67848994548349762E-008,7.75484749867604944E-008)  (4.53948652581523512E-005,-1.05518709104905018E-004)   (2.42621660606873952E-008,1.20700352791909345E-009)   (1.50914641371096632E-011,2.46356635255870996E-011) (-9.92682898108954136E-016,-4.27774676051871956E-016)
 (-1.50413015718112570E-005,-2.21008981544702188E-006)             (8.6354303818752438,-0.14999999999999999)  (-1.50413015718112570E-005,2.21008981544701976E-006)   (1.51048963313316233E-008,3.68368324594031092E-008)  (2.53498162404651753E-012,-4.75980676854286077E-012)   (2.63564676039739874E-005,8.92809831654006535E-005)   (1.67848994548349762E-008,7.75484749867604944E-008)  (4.53948652581523512E-005,-1.05518709104905018E-004)   (2.42621660606873952E-008,1.20700352791909345E-009)   (1.50914641371096632E-011,2.46356635255870996E-011)
  (1.51048963313333802E-008,-3.68368324594023879E-008) (-1.50413015718112570E-005,-2.21008981544702188E-006)       (-1.1881696181247554,-5.00946413580636299E-022)  (-1.50413015718112570E-005,2.21008981544701976E-006)   (1.51048963313316233E-008,3.68368324594031092E-008) (-6.46922531765034078E-009,-7.71895939920356880E-009)   (2.63564676039739874E-005,8.92809831654006535E-005)   (1.67848994548349762E-008,7.75484749867604944E-008)  (4.53948652581523512E-005,-1.05518709104905018E-004)   (2.42621660606873952E-008,1.20700352791909345E-009)
   (2.53498162134546991E-012,4.75980677142397850E-012)  (1.51048963313333802E-008,-3.68368324594023879E-008) (-1.50413015718112570E-005,-2.21008981544702188E-006)            (-11.011769618124756,-0.14999999999999999)  (-1.50413015718112570E-005,2.21008981544701976E-006)  (4.75403108932850043E-012,-6.80425008575441794E-013) (-6.46922531765034078E-009,-7.71895939920356880E-009)   (2.63564676039739874E-005,8.92809831654006535E-005)   (1.67848994548349762E-008,7.75484749867604944E-008)  (4.53948652581523512E-005,-1.05518709104905018E-004)
 (-2.82202479836394308E-015,-3.43945994967690603E-016)   (2.53498162134546991E-012,4.75980677142397850E-012)  (1.51048963313333802E-008,-3.68368324594023879E-008) (-1.50413015718112570E-005,-2.21008981544702188E-006)            (-20.835369618124755,-0.14999999999999999)   (4.06667246316401541E-016,2.23265215761934806E-015)  (4.75403108932850043E-012,-6.80425008575441794E-013) (-6.46922531765034078E-009,-7.71895939920356880E-009)   (2.63564676039739874E-005,8.92809831654006535E-005)   (1.67848994548349762E-008,7.75484749867604944E-008)
  (1.67848994548349762E-008,-7.75484749867590518E-008)  (2.63564676039739874E-005,-8.92809831654006535E-005)  (-6.46922531764777486E-009,7.71895939920428844E-009)   (4.75403107924459038E-012,6.80425001012508956E-013)  (4.06672288271650319E-016,-2.23266080097120308E-015)             (28.219818297084629,-0.14999999999999999)  (-3.55627192709906709E-005,1.12306831879808997E-005) (-1.53488590461643366E-008,-3.77819642354333393E-008)  (-2.53344391944044681E-012,4.75898960248742487E-012)  (2.07137637126969609E-015,-2.36980039877861504E-016)
   (4.53948652581523580E-005,1.05518709104905018E-004)  (1.67848994548349762E-008,-7.75484749867590518E-008)  (2.63564676039739874E-005,-8.92809831654006535E-005)  (-6.46922531764777486E-009,7.71895939920428844E-009)   (4.75403107924459038E-012,6.80425001012508956E-013) (-3.55627192709906709E-005,-1.12306831879809031E-005)             (18.396218297084623,-0.14999999999999999)  (-3.55627192709906709E-005,1.12306831879808997E-005) (-1.53488590461643366E-008,-3.77819642354333393E-008)  (-2.53344391944044681E-012,4.75898960248742487E-012)
  (2.42621660606828920E-008,-1.20700352791477164E-009)   (4.53948652581523580E-005,1.05518709104905018E-004)  (1.67848994548349762E-008,-7.75484749867590518E-008)  (2.63564676039739874E-005,-8.92809831654006535E-005)  (-6.46922531764777486E-009,7.71895939920428844E-009)  (-1.53488590461601974E-008,3.77819642354355032E-008) (-3.55627192709906709E-005,-1.12306831879809031E-005)        (8.5726182970846221,-9.77774108868372564E-022)  (-3.55627192709906709E-005,1.12306831879808997E-005) (-1.53488590461643366E-008,-3.77819642354333393E-008)
  (1.50914641475537135E-011,-2.46356635313493334E-011)  (2.42621660606828920E-008,-1.20700352791477164E-009)   (4.53948652581523580E-005,1.05518709104905018E-004)  (1.67848994548349762E-008,-7.75484749867590518E-008)  (2.63564676039739874E-005,-8.92809831654006535E-005) (-2.53344392700337934E-012,-4.75898959456435211E-012)  (-1.53488590461601974E-008,3.77819642354355032E-008) (-3.55627192709906709E-005,-1.12306831879809031E-005)            (-1.2509817029153782,-0.14999999999999999)  (-3.55627192709906709E-005,1.12306831879808997E-005)
  (-9.92686139365899867E-016,4.27765672560356278E-016)  (1.50914641475537135E-011,-2.46356635313493334E-011)  (2.42621660606828920E-008,-1.20700352791477164E-009)   (4.53948652581523580E-005,1.05518709104905018E-004)  (1.67848994548349762E-008,-7.75484749867590518E-008)   (2.07138141322494492E-015,2.36989583578868122E-016) (-2.53344392700337934E-012,-4.75898959456435211E-012)  (-1.53488590461601974E-008,3.77819642354355032E-008) (-3.55627192709906709E-005,-1.12306831879809031E-005)            (-11.074581702915378,-0.14999999999999999)
