             (18.531861172113729,-0.14999999999999999)  (-5.99858811539344124E-014,5.70600347379035226E-013)   (1.37076048542879877E-009,2.26608383668522263E-010)   (5.99858748633623332E-014,1.05693556385557695E-014)   (3.50250269215191717E-018,8.60712759640908114E-020)  (-1.38438035023749050E-008,3.91727427621413067E-008)  (1.32358132162602137E-005,-3.52295011169468522E-005)  (1.35709644791149566E-008,-3.92771902658680805E-008)  (-3.93643911112046229E-013,1.62942181085854790E-012)  (-2.43293197540842900E-016,8.77689424536662226E-016)
 (-5.99858811539344124E-014,-5.70600347379035226E-013)             (8.7670611721137313,-0.14999999999999999)  (-5.99858811539344124E-014,5.70600347379035226E-013)   (1.37076048542879877E-009,2.26608383668522263E-010)   (5.99858748633623332E-014,1.05693556385557695E-014)  (-1.32358128161671911E-005,3.52294994907418832E-005)  (-1.38438035023749050E-008,3.91727427621413067E-008)  (1.32358132162602137E-005,-3.52295011169468522E-005)  (1.35709644791149566E-008,-3.92771902658680805E-008)  (-3.93643911112046229E-013,1.62942181085854790E-012)
  (1.37076048542879877E-009,-2.26608383668522263E-010) (-5.99858811539344124E-014,-5.70600347379035226E-013)             (-0.99773882788626789,0.0000000000000000)  (-5.99858811539344124E-014,5.70600347379035226E-013)   (1.37076048542879877E-009,2.26608383668522263E-010)   (2.72839266677699758E-010,1.04446625152553387E-010)  (-1.32358128161671911E-005,3.52294994907418832E-005)  (-1.38438035023749050E-008,3.91727427621413067E-008)  (1.32358132162602137E-005,-3.52295011169468522E-005)  (1.35709644791149566E-008,-3.92771902658680805E-008)
  (5.99858748633623332E-014,-1.05693556385557695E-014)  (1.37076048542879877E-009,-2.26608383668522263E-010) (-5.99858811539344124E-014,-5.70600347379035226E-013)            (-10.762538827886265,-0.14999999999999999)  (-5.99858811539344124E-014,5.70600347379035226E-013) (-6.44919028261834780E-015,-3.21673995800417510E-015)   (2.72839266677699758E-010,1.04446625152553387E-010)  (-1.32358128161671911E-005,3.52294994907418832E-005)  (-1.38438035023749050E-008,3.91727427621413067E-008)  (1.32358132162602137E-005,-3.52295011169468522E-005)
  (3.50250269215191717E-018,-8.60712759640908114E-020)  (5.99858748633623332E-014,-1.05693556385557695E-014)  (1.37076048542879877E-009,-2.26608383668522263E-010) (-5.99858811539344124E-014,-5.70600347379035226E-013)            (-20.527338827886268,-0.14999999999999999)  (-1.24554030740296212E-019,8.84804207322928312E-019) (-6.44919028261834780E-015,-3.21673995800417510E-015)   (2.72839266677699758E-010,1.04446625152553387E-010)  (-1.32358128161671911E-005,3.52294994907418832E-005)  (-1.38438035023749050E-008,3.91727427621413067E-008)
 (-1.38438035023749050E-008,-3.91727427621413067E-008) (-1.32358128161671911E-005,-3.52294994907418832E-005)  (2.72839266677699758E-010,-1.04446625152553387E-010)  (-6.44919028261834780E-015,3.21673995800417510E-015) (-1.24554030740296212E-019,-8.84804207322928312E-019)             (27.341433019547097,-0.14999999999999999)  (5.99858849488578394E-014,-5.70600357919302494E-013) (-1.37076048543091738E-009,-2.26608383682550083E-010) (-5.99858830689021358E-014,-1.05693541610729775E-014) (-3.50215581790115713E-018,-7.18643169748233514E-020)
   (1.32358132162602137E-005,3.52295011169468522E-005) (-1.38438035023749050E-008,-3.91727427621413067E-008) (-1.32358128161671911E-005,-3.52294994907418832E-005)  (2.72839266677699758E-010,-1.04446625152553387E-010)  (-6.44919028261834780E-015,3.21673995800417510E-015)   (5.99858849488578394E-014,5.70600357919302494E-013)             (17.576633019547103,-0.14999999999999999)  (5.99858849488578394E-014,-5.70600357919302494E-013) (-1.37076048543091738E-009,-2.26608383682550083E-010) (-5.99858830689021358E-014,-1.05693541610729775E-014)
   (1.35709644791149566E-008,3.92771902658680805E-008)   (1.32358132162602137E-005,3.52295011169468522E-005) (-1.38438035023749050E-008,-3.91727427621413067E-008) (-1.32358128161671911E-005,-3.52294994907418832E-005)  (2.72839266677699758E-010,-1.04446625152553387E-010)  (-1.37076048543091738E-009,2.26608383682550083E-010)   (5.99858849488578394E-014,5.70600357919302494E-013)               (7.8118330195471009,0.0000000000000000)  (5.99858849488578394E-014,-5.70600357919302494E-013) (-1.37076048543091738E-009,-2.26608383682550083E-010)
 (-3.93643911112046229E-013,-1.62942181085854790E-012)   (1.35709644791149566E-008,3.92771902658680805E-008)   (1.32358132162602137E-005,3.52295011169468522E-005) (-1.38438035023749050E-008,-3.91727427621413067E-008) (-1.32358128161671911E-005,-3.52294994907418832E-005)  (-5.99858830689021358E-014,1.05693541610729775E-014)  (-1.37076048543091738E-009,2.26608383682550083E-010)   (5.99858849488578394E-014,5.70600357919302494E-013)            (-1.9529669804528975,-0.14999999999999999)  (5.99858849488578394E-014,-5.70600357919302494E-013)
 (-2.43293197540842900E-016,-8.77689424536662226E-016) (-3.93643911112046229E-013,-1.62942181085854790E-012)   (1.35709644791149566E-008,3.92771902658680805E-008)   (1.32358132162602137E-005,3.52295011169468522E-005) (-1.38438035023749050E-008,-3.91727427621413067E-008)  (-3.50215581790115713E-018,7.18643169748233514E-020)  (-5.99858830689021358E-014,1.05693541610729775E-014)  (-1.37076048543091738E-009,2.26608383682550083E-010)   (5.99858849488578394E-014,5.70600357919302494E-013)            (-11.717766980452897,-0.14999999999999999)
