             (17.197327629727003,-0.14999999999999999)   (1.48157543653060861E-015,3.63033722896816387E-015)  (-3.70042112155210335E-010,3.84721932971759862E-011)  (-1.48157726705346529E-015,1.77706252943024104E-016) (-6.42594020328190465E-021,-1.18214591443196914E-020)  (3.31241035896988395E-010,-4.91857032397350464E-010)  (1.66994616727905907E-005,-1.39749845341298053E-005)  (-3.05995154885212254E-010,4.61826230571957296E-010)  (7.90545903431097955E-015,-9.36243936565698314E-015)  (2.77891372241886683E-020,-3.84087989330118044E-020)
  (1.48157543653060861E-015,-3.63033722896816387E-015)             (7.4325276297270060,-0.14999999999999999)   (1.48157543653060861E-015,3.63033722896816387E-015)  (-3.70042112155210335E-010,3.84721932971759862E-011)  (-1.48157726705346529E-015,1.77706252943024104E-016)  (-1.66994616806096705E-005,1.39749845434115009E-005)  (3.31241035896988395E-010,-4.91857032397350464E-010)  (1.66994616727905907E-005,-1.39749845341298053E-005)  (-3.05995154885212254E-010,4.61826230571957296E-010)  (7.90545903431097955E-015,-9.36243936565698314E-015)
 (-3.70042112155210335E-010,-3.84721932971759862E-011)  (1.48157543653060861E-015,-3.63033722896816387E-015)              (-2.3322723702729937,0.0000000000000000)   (1.48157543653060861E-015,3.63033722896816387E-015)  (-3.70042112155210335E-010,3.84721932971759862E-011)  (-2.52458810353258665E-011,3.00308018630677616E-011)  (-1.66994616806096705E-005,1.39749845434115009E-005)  (3.31241035896988395E-010,-4.91857032397350464E-010)  (1.66994616727905907E-005,-1.39749845341298053E-005)  (-3.05995154885212254E-010,4.61826230571957296E-010)
 (-1.48157726705346529E-015,-1.77706252943024104E-016) (-3.70042112155210335E-010,-3.84721932971759862E-011)  (1.48157543653060861E-015,-3.63033722896816387E-015)            (-12.097072370272992,-0.14999999999999999)   (1.48157543653060861E-015,3.63033722896816387E-015)  (-8.63812418156750184E-017,8.07414484027696143E-017)  (-2.52458810353258665E-011,3.00308018630677616E-011)  (-1.66994616806096705E-005,1.39749845434115009E-005)  (3.31241035896988395E-010,-4.91857032397350464E-010)  (1.66994616727905907E-005,-1.39749845341298053E-005)
  (-6.42594020328190465E-021,1.18214591443196914E-020) (-1.48157726705346529E-015,-1.77706252943024104E-016) (-3.70042112155210335E-010,-3.84721932971759862E-011)  (1.48157543653060861E-015,-3.63033722896816387E-015)            (-21.861872370272991,-0.14999999999999999)  (-4.23939693605820276E-021,7.34252585869707676E-022)  (-8.63812418156750184E-017,8.07414484027696143E-017)  (-2.52458810353258665E-011,3.00308018630677616E-011)  (-1.66994616806096705E-005,1.39749845434115009E-005)  (3.31241035896988395E-010,-4.91857032397350464E-010)
   (3.31241035896988395E-010,4.91857032397350464E-010) (-1.66994616806096705E-005,-1.39749845434115009E-005) (-2.52458810353258665E-011,-3.00308018630677616E-011) (-8.63812418156750184E-017,-8.07414484027696143E-017) (-4.23939693605820276E-021,-7.34252585869707676E-022)             (28.310627484556072,-0.14999999999999999) (-1.48157913566107832E-015,-3.63033296366138531E-015)  (3.70042112161378776E-010,-3.84721932796967874E-011)  (1.48157913557862678E-015,-1.77703940243490708E-016)  (1.02708306563618080E-020,-1.10199870293514543E-021)
   (1.66994616727905907E-005,1.39749845341298053E-005)   (3.31241035896988395E-010,4.91857032397350464E-010) (-1.66994616806096705E-005,-1.39749845434115009E-005) (-2.52458810353258665E-011,-3.00308018630677616E-011) (-8.63812418156750184E-017,-8.07414484027696143E-017)  (-1.48157913566107832E-015,3.63033296366138531E-015)             (18.545827484556071,-0.14999999999999999) (-1.48157913566107832E-015,-3.63033296366138531E-015)  (3.70042112161378776E-010,-3.84721932796967874E-011)  (1.48157913557862678E-015,-1.77703940243490708E-016)
 (-3.05995154885212254E-010,-4.61826230571957296E-010)   (1.66994616727905907E-005,1.39749845341298053E-005)   (3.31241035896988395E-010,4.91857032397350464E-010) (-1.66994616806096705E-005,-1.39749845434115009E-005) (-2.52458810353258665E-011,-3.00308018630677616E-011)   (3.70042112161378776E-010,3.84721932796967874E-011)  (-1.48157913566107832E-015,3.63033296366138531E-015)               (8.7810274845560716,0.0000000000000000) (-1.48157913566107832E-015,-3.63033296366138531E-015)  (3.70042112161378776E-010,-3.84721932796967874E-011)
   (7.90545903431097955E-015,9.36243936565698314E-015) (-3.05995154885212254E-010,-4.61826230571957296E-010)   (1.66994616727905907E-005,1.39749845341298053E-005)   (3.31241035896988395E-010,4.91857032397350464E-010) (-1.66994616806096705E-005,-1.39749845434115009E-005)   (1.48157913557862678E-015,1.77703940243490708E-016)   (3.70042112161378776E-010,3.84721932796967874E-011)  (-1.48157913566107832E-015,3.63033296366138531E-015)           (-0.98377251544392652,-0.14999999999999999) (-1.48157913566107832E-015,-3.63033296366138531E-015)
   (2.77891372241886683E-020,3.84087989330118044E-020)   (7.90545903431097955E-015,9.36243936565698314E-015) (-3.05995154885212254E-010,-4.61826230571957296E-010)   (1.66994616727905907E-005,1.39749845341298053E-005)   (3.31241035896988395E-010,4.91857032397350464E-010)   (1.02708306563618080E-020,1.10199870293514543E-021)   (1.48157913557862678E-015,1.77703940243490708E-016)   (3.70042112161378776E-010,3.84721932796967874E-011)  (-1.48157913566107832E-015,3.63033296366138531E-015)            (-10.748572515443927,-0.14999999999999999)
