             (16.219628702692550,-0.14999999999999999) (-2.92205122520994425E-006,-1.72814944075091462E-006)  (6.15072996786033882E-011,-1.52930065161965426E-009)  (-2.13340582034278441E-014,9.61598185863884308E-014)  (-4.17954185141886461E-017,7.59278883724681805E-018) (-3.69112663883288690E-014,-1.05071818165131901E-013)   (9.04426273153980329E-011,8.46954797098055253E-012)  (-1.33501078025765040E-014,1.07848985235793535E-015)   (5.81668405892694274E-019,9.00868326095508411E-019) (-4.45155377982777592E-022,-1.40728872632986562E-021)
  (-2.92205122520994425E-006,1.72814944075091420E-006)             (6.3960287026925489,-0.14999999999999999) (-2.92205122520994425E-006,-1.72814944075091462E-006)  (6.15072996786033882E-011,-1.52930065161965426E-009)  (-2.13340582034278441E-014,9.61598185863884308E-014)   (1.05478171114249557E-010,2.93617506330513764E-011) (-3.69112663883288690E-014,-1.05071818165131901E-013)   (9.04426273153980329E-011,8.46954797098055253E-012)  (-1.33501078025765040E-014,1.07848985235793535E-015)   (5.81668405892694274E-019,9.00868326095508411E-019)
   (6.15072996792561371E-011,1.52930065161965426E-009)  (-2.92205122520994425E-006,1.72814944075091420E-006)       (-3.4275712973074515,-1.66914579386117257E-022) (-2.92205122520994425E-006,-1.72814944075091462E-006)  (6.15072996786033882E-011,-1.52930065161965426E-009)  (-9.71453276488315116E-016,8.17422268707138883E-016)   (1.05478171114249557E-010,2.93617506330513764E-011) (-3.69112663883288690E-014,-1.05071818165131901E-013)   (9.04426273153980329E-011,8.46954797098055253E-012)  (-1.33501078025765040E-014,1.07848985235793535E-015)
 (-2.13340578432881843E-014,-9.61598181362138481E-014)   (6.15072996792561371E-011,1.52930065161965426E-009)  (-2.92205122520994425E-006,1.72814944075091420E-006)            (-13.251171297307451,-0.14999999999999999) (-2.92205122520994425E-006,-1.72814944075091462E-006)  (-5.06672937545133579E-020,3.00352475097683243E-019)  (-9.71453276488315116E-016,8.17422268707138883E-016)   (1.05478171114249557E-010,2.93617506330513764E-011) (-3.69112663883288690E-014,-1.05071818165131901E-013)   (9.04426273153980329E-011,8.46954797098055253E-012)
 (-4.17952384443583290E-017,-7.59179845318009289E-018) (-2.13340578432881843E-014,-9.61598181362138481E-014)   (6.15072996792561371E-011,1.52930065161965426E-009)  (-2.92205122520994425E-006,1.72814944075091420E-006)            (-23.074771297307453,-0.14999999999999999)   (6.28731203275622422E-022,6.04036350444211815E-022)  (-5.06672937545133579E-020,3.00352475097683243E-019)  (-9.71453276488315116E-016,8.17422268707138883E-016)   (1.05478171114249557E-010,2.93617506330513764E-011) (-3.69112663883288690E-014,-1.05071818165131901E-013)
  (-3.69112663883233785E-014,1.05071818165140143E-013)  (1.05478171114249557E-010,-2.93617506330513764E-011) (-9.71453276475263807E-016,-8.17422268707138883E-016) (-5.06673068058392516E-020,-3.00352483340625946E-019)  (6.28725707980507860E-022,-6.04066574567341856E-022)             (30.175052824354250,-0.14999999999999999) (-3.93472658439434866E-007,-4.00643991529409718E-007) (-2.22331211159414536E-010,-3.88268073198384290E-010)  (-3.24896195356315759E-015,3.47199935807402360E-014)  (-7.31317601854441417E-018,7.48516521513757637E-019)
  (9.04426273153980458E-011,-8.46954797098054769E-012)  (-3.69112663883233785E-014,1.05071818165140143E-013)  (1.05478171114249557E-010,-2.93617506330513764E-011) (-9.71453276475263807E-016,-8.17422268707138883E-016) (-5.06673068058392516E-020,-3.00352483340625946E-019)  (-3.93472658439434918E-007,4.00643991529409665E-007)             (20.351452824354247,-0.14999999999999999) (-3.93472658439434866E-007,-4.00643991529409718E-007) (-2.22331211159414536E-010,-3.88268073198384290E-010)  (-3.24896195356315759E-015,3.47199935807402360E-014)
 (-1.33501078026004602E-014,-1.07848985235243994E-015)  (9.04426273153980458E-011,-8.46954797098054769E-012)  (-3.69112663883233785E-014,1.05071818165140143E-013)  (1.05478171114249557E-010,-2.93617506330513764E-011) (-9.71453276475263807E-016,-8.17422268707138883E-016)  (-2.22331211159307597E-010,3.88268073198316771E-010)  (-3.93472658439434918E-007,4.00643991529409665E-007)        (10.527852824354248,-2.51832598233401533E-023) (-3.93472658439434866E-007,-4.00643991529409718E-007) (-2.22331211159414536E-010,-3.88268073198384290E-010)
  (5.81668410014165674E-019,-9.00868345329041223E-019) (-1.33501078026004602E-014,-1.07848985235243994E-015)  (9.04426273153980458E-011,-8.46954797098054769E-012)  (-3.69112663883233785E-014,1.05071818165140143E-013)  (1.05478171114249557E-010,-2.93617506330513764E-011) (-3.24896186352824262E-015,-3.47199935582315100E-014)  (-2.22331211159307597E-010,3.88268073198316771E-010)  (-3.93472658439434918E-007,4.00643991529409665E-007)            (0.70425282435424774,-0.14999999999999999) (-3.93472658439434866E-007,-4.00643991529409718E-007)
  (-4.45166368573006714E-022,1.40726296713401617E-021)  (5.81668410014165674E-019,-9.00868345329041223E-019) (-1.33501078026004602E-014,-1.07848985235243994E-015)  (9.04426273153980458E-011,-8.46954797098054769E-012)  (-3.69112663883233785E-014,1.05071818165140143E-013) (-7.31317601854441417E-018,-7.48358960412233127E-019) (-3.24896186352824262E-015,-3.47199935582315100E-014)  (-2.22331211159307597E-010,3.88268073198316771E-010)  (-3.93472658439434918E-007,4.00643991529409665E-007)            (-9.1193471756457534,-0.14999999999999999)
