             (18.456669684488226,-0.14999999999999999)   (6.54030482639254285E-002,5.27129502052750831E-002)   (8.03027251336183712E-005,4.22993676679530349E-006)  (-1.81256082959878296E-006,9.19141838637678121E-007)  (3.12417680904308099E-009,-9.37576868536648487E-009)  (4.09961169984382717E-004,-9.72966607219845282E-004)  (1.76678953232242489E-002,-1.47812889745563749E-002) (-3.60562086872998203E-006,-8.13722885251319677E-006)   (2.10495349094762607E-007,1.68565198048984264E-007)  (3.16239727103079794E-009,-3.47287218299505392E-009)
  (6.54030482639254285E-002,-5.27129502052750831E-002)             (8.6330696844882269,-0.14999999999999999)   (6.54030482639254285E-002,5.27129502052750831E-002)   (8.03027251336183712E-005,4.22993676679530349E-006)  (-1.81256082959878296E-006,9.19141838637678121E-007) (-1.05306853595978234E-002,-2.03490549306135533E-002)  (4.09961169984382717E-004,-9.72966607219845282E-004)  (1.76678953232242489E-002,-1.47812889745563749E-002) (-3.60562086872998203E-006,-8.13722885251319677E-006)   (2.10495349094762607E-007,1.68565198048984264E-007)
  (8.03027251336069464E-005,-4.22993676678940305E-006)  (6.54030482639254285E-002,-5.27129502052750831E-002)        (-1.1905303155117741,3.82648521066213083E-018)   (6.54030482639254285E-002,5.27129502052750831E-002)   (8.03027251336183712E-005,4.22993676679530349E-006)  (1.38183123646751588E-006,-7.69898712501093105E-006) (-1.05306853595978234E-002,-2.03490549306135533E-002)  (4.09961169984382717E-004,-9.72966607219845282E-004)  (1.76678953232242489E-002,-1.47812889745563749E-002) (-3.60562086872998203E-006,-8.13722885251319677E-006)
 (-1.81256082960468360E-006,-9.19141838649479195E-007)  (8.03027251336069464E-005,-4.22993676678940305E-006)  (6.54030482639254285E-002,-5.27129502052750831E-002)            (-11.014130315511775,-0.14999999999999999)   (6.54030482639254285E-002,5.27129502052750831E-002)  (-1.50559639611592497E-007,2.42928934706921115E-007)  (1.38183123646751588E-006,-7.69898712501093105E-006) (-1.05306853595978234E-002,-2.03490549306135533E-002)  (4.09961169984382717E-004,-9.72966607219845282E-004)  (1.76678953232242489E-002,-1.47812889745563749E-002)
   (3.12417680609281684E-009,9.37576866323950440E-009) (-1.81256082960468360E-006,-9.19141838649479195E-007)  (8.03027251336069464E-005,-4.22993676678940305E-006)  (6.54030482639254285E-002,-5.27129502052750831E-002)            (-20.837730315511774,-0.14999999999999999)  (1.16674156568822594E-009,-3.78173357728925236E-009)  (-1.50559639611592497E-007,2.42928934706921115E-007)  (1.38183123646751588E-006,-7.69898712501093105E-006) (-1.05306853595978234E-002,-2.03490549306135533E-002)  (4.09961169984382717E-004,-9.72966607219845282E-004)
   (4.09961169984380386E-004,9.72966607219845282E-004)  (-1.05306853595978252E-002,2.03490549306135499E-002)   (1.38183123646751588E-006,7.69898712501535595E-006) (-1.50559639607167094E-007,-2.42928934703786457E-007)   (1.16674157158875423E-009,3.78173357581412050E-009)             (28.219769743049788,-0.14999999999999999)   (7.99305409823362900E-002,6.43063460220474059E-002)  (7.10886838774718854E-005,-5.75670138048188383E-007)  (-1.88273298690809746E-006,8.88051834423972280E-007)  (8.66645258396226990E-009,-8.79657583315267738E-009)
   (1.76678953232242489E-002,1.47812889745563784E-002)   (4.09961169984380386E-004,9.72966607219845282E-004)  (-1.05306853595978252E-002,2.03490549306135499E-002)   (1.38183123646751588E-006,7.69898712501535595E-006) (-1.50559639607167094E-007,-2.42928934703786457E-007)  (7.99305409823362900E-002,-6.43063460220474059E-002)             (18.396169743049786,-0.14999999999999999)   (7.99305409823362900E-002,6.43063460220474059E-002)  (7.10886838774718854E-005,-5.75670138048188383E-007)  (-1.88273298690809746E-006,8.88051834423972280E-007)
  (-3.60562086873145714E-006,8.13722885250785030E-006)   (1.76678953232242489E-002,1.47812889745563784E-002)   (4.09961169984380386E-004,9.72966607219845282E-004)  (-1.05306853595978252E-002,2.03490549306135499E-002)   (1.38183123646751588E-006,7.69898712501535595E-006)   (7.10886838774563948E-005,5.75670138051138599E-007)  (7.99305409823362900E-002,-6.43063460220474059E-002)         (8.5725697430497849,4.86928825311168796E-018)   (7.99305409823362900E-002,6.43063460220474059E-002)  (7.10886838774718854E-005,-5.75670138048188383E-007)
  (2.10495349097712876E-007,-1.68565198052672113E-007)  (-3.60562086873145714E-006,8.13722885250785030E-006)   (1.76678953232242489E-002,1.47812889745563784E-002)   (4.09961169984380386E-004,9.72966607219845282E-004)  (-1.05306853595978252E-002,2.03490549306135499E-002) (-1.88273298692284875E-006,-8.88051834438723676E-007)   (7.10886838774563948E-005,5.75670138051138599E-007)  (7.99305409823362900E-002,-6.43063460220474059E-002)            (-1.2510302569502163,-0.14999999999999999)   (7.99305409823362900E-002,6.43063460220474059E-002)
   (3.16239727730010899E-009,3.47287218004479019E-009)  (2.10495349097712876E-007,-1.68565198052672113E-007)  (-3.60562086873145714E-006,8.13722885250785030E-006)   (1.76678953232242489E-002,1.47812889745563784E-002)   (4.09961169984380386E-004,9.72966607219845282E-004)   (8.66645258396226990E-009,8.79657580512516945E-009) (-1.88273298692284875E-006,-8.88051834438723676E-007)   (7.10886838774563948E-005,5.75670138051138599E-007)  (7.99305409823362900E-002,-6.43063460220474059E-002)            (-11.074630256950217,-0.14999999999999999)
