             (17.181265400885227,-0.14999999999999999)            (-0.45141451511267244,0.67243892246960046)  (-1.08122863760874472E-003,2.94185296627216750E-002) (-1.73472993984479396E-003,-1.60653765374038221E-002)   (5.56623856004000118E-004,1.94257285851309752E-004)   (1.61607711113362056E-008,1.18352584785083698E-007)   (1.23419538936202823E-005,1.06616142899866707E-005) (-9.49912162577879223E-008,-1.00779411480835234E-007)   (1.20181157051398586E-006,2.72934599568099442E-007)  (2.83725710047903924E-008,-9.53294595558562563E-008)
           (-0.45141451511267261,-0.67243892246960046)             (7.3576654008852245,-0.14999999999999999)            (-0.45141451511267244,0.67243892246960046)  (-1.08122863760874472E-003,2.94185296627216750E-002) (-1.73472993984479396E-003,-1.60653765374038221E-002) (-1.17139663643145986E-005,-1.00698308206144454E-005)   (1.61607711113362056E-008,1.18352584785083698E-007)   (1.23419538936202823E-005,1.06616142899866707E-005) (-9.49912162577879223E-008,-1.00779411480835234E-007)   (1.20181157051398586E-006,2.72934599568099442E-007)
 (-1.08122863760882104E-003,-2.94185296627216541E-002)           (-0.45141451511267261,-0.67243892246960046)       (-2.4659345991147763,-4.52610393384741458E-018)            (-0.45141451511267244,0.67243892246960046)  (-1.08122863760874472E-003,2.94185296627216750E-002)  (5.65297127230385335E-009,-1.42740759141949798E-007) (-1.17139663643145986E-005,-1.00698308206144454E-005)   (1.61607711113362056E-008,1.18352584785083698E-007)   (1.23419538936202823E-005,1.06616142899866707E-005) (-9.49912162577879223E-008,-1.00779411480835234E-007)
  (-1.73472993984506827E-003,1.60653765374039539E-002) (-1.08122863760882104E-003,-2.94185296627216541E-002)           (-0.45141451511267261,-0.67243892246960046)            (-12.289534599114777,-0.14999999999999999)            (-0.45141451511267244,0.67243892246960046)  (-9.20620485630556744E-007,7.87859629702413499E-007)  (5.65297127230385335E-009,-1.42740759141949798E-007) (-1.17139663643145986E-005,-1.00698308206144454E-005)   (1.61607711113362056E-008,1.18352584785083698E-007)   (1.23419538936202823E-005,1.06616142899866707E-005)
  (5.56623856004070917E-004,-1.94257285851254810E-004)  (-1.73472993984506827E-003,1.60653765374039539E-002) (-1.08122863760882104E-003,-2.94185296627216541E-002)           (-0.45141451511267261,-0.67243892246960046)            (-22.113134599114773,-0.14999999999999999) (-6.80914152571564572E-008,-7.05799508469724155E-008)  (-9.20620485630556744E-007,7.87859629702413499E-007)  (5.65297127230385335E-009,-1.42740759141949798E-007) (-1.17139663643145986E-005,-1.00698308206144454E-005)   (1.61607711113362056E-008,1.18352584785083698E-007)
  (1.61607711113362718E-008,-1.18352584785083605E-007)  (-1.17139663643145986E-005,1.00698308206144454E-005)   (5.65297127230403285E-009,1.42740759141949692E-007) (-9.20620485630556744E-007,-7.87859629702413817E-007)  (-6.80914152571567087E-008,7.05799508469722170E-008)             (28.421673377476850,-0.14999999999999999)            (-0.28043651811330950,0.40338990366127175)  (-7.95858861017904960E-004,1.64889430762443674E-002) (-1.13231759763078067E-003,-9.57259747745134101E-003)   (3.63256441165463542E-004,1.33472649524795235E-004)
  (1.23419538936202823E-005,-1.06616142899866707E-005)  (1.61607711113362718E-008,-1.18352584785083605E-007)  (-1.17139663643145986E-005,1.00698308206144454E-005)   (5.65297127230403285E-009,1.42740759141949692E-007) (-9.20620485630556744E-007,-7.87859629702413817E-007)           (-0.28043651811330961,-0.40338990366127175)             (18.598073377476855,-0.14999999999999999)            (-0.28043651811330950,0.40338990366127175)  (-7.95858861017904960E-004,1.64889430762443674E-002) (-1.13231759763078067E-003,-9.57259747745134101E-003)
  (-9.49912162577878032E-008,1.00779411480835472E-007)  (1.23419538936202823E-005,-1.06616142899866707E-005)  (1.61607711113362718E-008,-1.18352584785083605E-007)  (-1.17139663643145986E-005,1.00698308206144454E-005)   (5.65297127230403285E-009,1.42740759141949692E-007) (-7.95858861017924150E-004,-1.64889430762443362E-002)           (-0.28043651811330961,-0.40338990366127175)         (8.7744733774768520,2.02447312566025551E-018)            (-0.28043651811330950,0.40338990366127175)  (-7.95858861017904960E-004,1.64889430762443674E-002)
  (1.20181157051398564E-006,-2.72934599568099442E-007)  (-9.49912162577878032E-008,1.00779411480835472E-007)  (1.23419538936202823E-005,-1.06616142899866707E-005)  (1.61607711113362718E-008,-1.18352584785083605E-007)  (-1.17139663643145986E-005,1.00698308206144454E-005)  (-1.13231759763093853E-003,9.57259747745139479E-003) (-7.95858861017924150E-004,-1.64889430762443362E-002)           (-0.28043651811330961,-0.40338990366127175)            (-1.0491266225231479,-0.14999999999999999)            (-0.28043651811330950,0.40338990366127175)
   (2.83725710047900549E-008,9.53294595558560578E-008)  (1.20181157051398564E-006,-2.72934599568099442E-007)  (-9.49912162577878032E-008,1.00779411480835472E-007)  (1.23419538936202823E-005,-1.06616142899866707E-005)  (1.61607711113362718E-008,-1.18352584785083605E-007)  (3.63256441165504796E-004,-1.33472649524764986E-004)  (-1.13231759763093853E-003,9.57259747745139479E-003) (-7.95858861017924150E-004,-1.64889430762443362E-002)           (-0.28043651811330961,-0.40338990366127175)            (-10.872726622523148,-0.14999999999999999)
